,ict_fvg,ict_order_block,ict_liquidity_sweep,ict_mss
2025-01-30,-0.002813528440965274,0.0,0.0031250139721390457,-0.004504950454078727
2025-01-31,0.009640745223504998,0.0,0.0021664639110543504,0.0
2025-02-03,0.00880292749156486,0.0,0.0014291633392133907,0.0002470437882635679
2025-02-04,0.0052435232671723675,0.0,0.005593091524624283,-0.003491173652898194
2025-02-05,0.0005988454261536269,0.0,0.0023865486224516896,0.0
2025-02-06,-0.0009488758481146498,0.0,0.001016601299184794,0.0
2025-02-07,0.007639196648891788,0.0,0.005588030206280958,0.0
2025-02-10,-0.007465416383935386,0.0,-0.0043174737712803335,0.0
2025-02-11,-0.0057530806110352994,0.0,-4.7225296414321605e-05,-0.00043376463100541773
2025-02-12,-0.0038197846677185954,-0.0011494326605092642,-0.0006020148609736653,0.0030153667237793336
2025-02-13,-0.0005032039151411372,0.0017566123561671976,0.0024482733956756597,0.0023630738201776413
2025-02-14,-0.0001461530673043665,-0.0001666666666666483,-0.0005274229871277125,0.0006563201241187588
2025-02-18,-0.005824507921836863,0.0,0.0,0.0
2025-02-19,0.0018963114850407692,0.0,0.0,0.0
2025-02-20,-0.009157864771521362,0.0,-0.0014966637978230946,0.0005006551828501404
2025-02-21,0.021148377969175458,0.0009687277026828589,0.0057190571882272945,0.0011939815359729433
2025-02-24,0.0028059548348242647,0.0012733819147217051,-0.004840274946854017,0.004020548857206707
2025-02-25,0.005723049738206143,-0.00659674955564693,-0.005790045306860114,0.00327935244810984
2025-02-26,-0.011186789548979559,-0.0009502625085695549,-0.002514437944474701,-0.0004504877524458273
2025-02-27,0.005896407170757012,0.00010080775213872073,-0.00033890292003702083,0.0006562380489989472
2025-02-28,-0.007499921397934761,0.0,0.0023519356775925093,-0.0005404548444198909
2025-03-03,0.0029424567933502566,0.0007399824495688545,-0.005668027015341859,0.002139851394484138
2025-03-04,0.00038580930354892295,0.005622915022712283,-0.005565565441065123,0.003268083553533918
2025-03-05,-0.019161045197115256,-0.0003333333333332966,0.0,0.0
2025-03-06,0.002083668589307086,0.0,-0.00041866558766090467,-0.002630053308490754
2025-03-07,-0.009975015062528625,0.0,0.00564694036516622,-0.00969061514755487
2025-03-10,-0.01337724783103944,0.008386187116883104,-0.032297878045454365,0.030170910511313487
2025-03-11,-0.0037254137545400523,-0.0004999999999999449,0.0,-0.0004999999999999449
2025-03-12,0.008517692333013915,0.0,0.0,0.0
2025-03-13,0.0041781275927961214,0.0,-0.0007450128806454348,-0.0003889540569406158
2025-03-14,0.002299642603288188,0.0,0.013845897161924858,-0.005682680003713192
2025-03-17,0.0019946207229828428,0.0,0.0010157424858558972,-0.001623930385284189
2025-03-18,-0.01249094728421385,0.0,0.001172395144274363,-0.005734859365754352
2025-03-19,-0.0017963390381130484,0.0,-0.0010193715900757017,0.0
2025-03-20,-0.007333247016230948,0.0,0.0028611464661834063,-0.002396899552634113
2025-03-21,0.0015660174877811794,0.0,0.007637309756208133,0.0
2025-03-24,-0.0026133286416407664,0.002208915642778031,0.005067784475494275,0.002208915642778031
2025-03-25,0.0005024602909875497,-0.0004999999999999449,-0.0004396639895727361,-0.0004999999999999449
2025-03-26,0.0006277046969966893,0.0,0.0034367473915939417,-0.004957039061599167
2025-03-27,0.003988318436386251,0.0,0.0007845507052599565,0.0
2025-03-28,0.01171529415203354,0.000992384616067099,-0.002028227689615192,0.0036781592797874296
2025-03-31,0.007019286531619651,-0.017056979356961044,-0.00395023317452825,0.008271174312461271
2025-04-01,-0.015853080601757497,-0.0048027208593445225,0.0009480449775385313,-0.0037267676191525823
2025-04-02,-0.001465496930635024,-0.0001666666666666483,0.0017508467429214747,-0.0031422118524169207
2025-04-03,-0.023521693406879707,0.00909683512109316,-0.0049313400574946264,0.00909683512109316
2025-04-04,0.05614656727927558,0.008808160439176094,-0.013513284729011699,0.01613310412617608
2025-04-07,0.012700091843616645,-0.0004999999999999449,0.0,0.0
2025-04-08,-0.019041869405904133,0.0,0.0,0.0
2025-04-09,-0.08667923135123468,0.0,0.0,0.0
2025-04-10,-0.038838132983404106,0.0,0.0,0.0
2025-04-11,0.010444159212596116,0.0,0.0,0.0
2025-04-14,-0.0033406848503461095,0.0,0.0,0.0
2025-04-15,-0.0019034926481181769,0.0,0.0,0.0
2025-04-16,0.007323532217518691,0.0,0.0,0.0
2025-04-17,-0.0025605331653351104,0.0,0.0,0.0
2025-04-21,0.0019212579579432898,0.0,0.0,0.0
2025-04-22,0.012805361564606876,0.0,0.0,0.0
2025-04-23,0.02151907570553413,-0.007347053608963927,0.0050639442662032685,-0.007347053608963927
2025-04-24,0.006451916244659017,-0.0001666666666666483,-0.007581276538675241,0.0019787782851923286
2025-04-25,-0.008737861033696448,0.0,-0.0008446599942903976,0.0015896324722097788
2025-04-28,-0.02453239216901293,0.0,-0.0027262808114774106,-0.0014331138956873435
2025-04-29,0.005975616525972782,0.0,-0.001330519342239378,0.0004689298559830135
2025-04-30,-0.017392760491033776,0.0,0.0,-0.004452991952665353
2025-05-01,0.00044525782666071656,-0.0044682787532545065,0.0,-0.001293140252476066
2025-05-02,0.01857937776239793,0.0006177038571104632,0.0,-0.0001666666666666483
2025-05-05,-0.009644764124964622,-0.0004999999999999449,0.0,0.0
2025-05-06,0.005783248520836892,0.0,0.0,0.0
2025-05-07,-0.008935732572091681,0.0,0.0,0.0
2025-05-08,-0.001648292553690589,0.0,0.0016582591739617847,-0.0056679594404749345
2025-05-09,-0.0033364059572081883,0.0,0.00031021911955764203,-0.001825030273502115
2025-05-12,0.007931318406809051,0.008099334962636595,-0.030744513968628873,0.008099334962636595
2025-05-13,0.008619818727055861,0.00027423447630647857,0.0,-0.0004999999999999449
2025-05-14,0.0008316246886077572,-0.0001666666666666483,0.0,0.0
2025-05-15,0.0019762877294156045,0.0,0.0,0.0
2025-05-16,0.003462471799900557,0.0,0.0,4.793167734939985e-05
2025-05-19,-0.012967958215900577,0.0,-0.0011336161891014607,-0.0021112951593871276
2025-05-20,-0.005720982128887275,0.0,0.002451509699859633,-0.00238021413082512
2025-05-21,0.00594268729169567,0.002300787090622425,0.004276884771015288,0.002300787090622425
2025-05-22,-0.006124292708426404,-0.00348549474261306,-0.0032700602503507037,-0.002727323582311647
2025-05-23,-0.00910321307531159,-0.0017439342910072764,-0.0037305365735703644,0.003732097462678219
2025-05-27,-0.0020738608991753837,-0.0003333333333332966,0.004186883280235643,0.0
2025-05-28,-0.0057326694413217805,0.0,-0.0027419146573616215,0.0
2025-05-29,-0.0019342177473362643,0.0,-0.0006571023601489312,0.0
2025-05-30,-0.00790147600628388,0.0,0.00038807668704055054,0.0
2025-06-02,0.004680727069220847,0.0,0.0,0.0
2025-06-03,0.005698863605494875,0.0,0.0,0.002469327787305353
2025-06-04,-0.0012353302156568047,0.0,0.0,0.00034523543218978325
2025-06-05,0.0006530936615281036,0.0,-0.0008087662517957117,0.0
2025-06-06,-0.0019468838389000709,0.0006416880058153218,-0.007451574119489379,0.0006416880058153218
2025-06-09,0.0033660821885068692,-0.0004999999999999449,0.0,-0.0004999999999999449
2025-06-10,0.0038152647471456635,-0.0011722559623911222,-0.0013136510063659346,-0.0001947288068301356
2025-06-11,-0.00681180981034335,-0.0001666666666666483,-0.0015845464610370064,-0.001872279544861355
2025-06-12,-0.000319725592843878,0.0,-0.000905744462463165,8.063265159452548e-05
2025-06-13,0.005226730376740374,-0.0005481724562677037,-0.002417363200444056,-0.0007147477608582253
2025-06-16,-0.017057863740692736,-0.0001666666666666483,0.00435987949201988,-0.005113711765252549
2025-06-17,0.004838772659677915,0.0,0.0,0.0
2025-06-18,-0.012600379934740835,0.0,-0.001824593004067454,0.0
2025-06-20,-0.0003907215757037452,0.0,-0.001972414135081535,-0.00045303203655966406
2025-06-23,0.0014709503127494639,0.0,0.006835016766107982,-0.005533168773980579
2025-06-24,0.01290289235646691,0.0022987091891617517,0.013141004453281369,0.003956754187601774
2025-06-25,-0.0029678803428891953,-0.0003333333333332966,0.0,-0.0003333333333332966
2025-06-26,-0.0018911812792690164,0.002074775598642553,0.0,0.0004379554433318056
2025-06-27,-0.0054643829490694795,-0.0010137879817441187,-0.001361716266853108,-0.001144217974638595
2025-06-30,-0.0034863626275979387,0.0013192987965340297,-0.0011418256052085907,0.0009345460933225525
2025-07-01,-0.008188940816073464,0.0006581436222559134,0.0,0.0006581436222559134
2025-07-02,0.0021476551542505273,0.0021393882261659947,0.0,0.0013849903653562201
2025-07-03,0.009068536924896842,0.0002802561367969414,0.0,5.503450511579189e-05
2025-07-07,-0.004245129895219191,-0.006170795997170964,-3.321985302862096e-05,-0.003051275854174418
2025-07-08,-0.002036285922270231,0.0,-0.00015419075839040453,-0.0009676756475649473
2025-07-09,-0.000925102399947253,0.0,-0.004014394387191755,0.0011744276255412078
2025-07-10,0.0006696714421710048,0.0,-0.002462734248485865,0.00178122268901304
2025-07-11,-0.001882794133983845,0.0,0.003618382375057294,-0.0011703720649540728
2025-07-14,-0.00010148050039349155,0.0,-0.000683809497809662,0.0
2025-07-15,0.0025812958567519306,-0.001977727629563608,0.0019806439380960494,-0.001977727629563608
2025-07-16,-0.0030793750847175616,-0.0001666666666666483,0.004045856325801234,-0.0001666666666666483
2025-07-17,0.008644283475411907,0.0,0.005153628529181775,9.146514928848326e-05
2025-07-18,-0.002105557346089526,0.0,0.0006253187711460217,-0.001622868413004963
2025-07-21,-0.00839206819432492,-0.002675868433631323,-0.003626302989584551,0.0005501470560229649
2025-07-22,-0.0030323045151364747,-0.0003333333333332966,-0.004540919982151004,-0.000430938362936617
2025-07-23,0.006016116780231062,0.0015389734955861822,-0.0012449700096412997,0.0026089850307500217
2025-07-24,-0.00024430812815079417,-0.0001666666666666483,0.0017659214611971397,-0.0009101837988862993
2025-07-25,9.100653828086891e-06,0.0,-0.0008941541840143952,0.0007671556483677122
2025-07-28,-0.0011360075577099282,0.0,-0.0001666666666666483,0.001054321414577064
2025-07-29,-0.007053425196663077,0.0,-0.00010532064254142881,0.0
2025-07-30,-0.006344423612164696,-0.0020576836113511687,-0.001586932757188908,-0.0020576836113511687
2025-07-31,-0.007365933907245936,-0.0013042531946452218,0.0052828489651939314,-0.0013042531946452218
2025-08-01,0.011760643796676185,0.0016188664403198327,0.008452211687448807,0.0018685923907120205
2025-08-04,-0.009852774519254148,-0.0004999999999999449,0.0007120143409873325,-0.0003333333333332966
2025-08-05,1.5605152022368785e-05,0.0,-0.0017786789833291738,0.0
2025-08-06,-0.004553820083839644,0.0,0.0,0.0
2025-08-07,0.0002719220333755601,0.0,0.0003133890986413146,0.0
2025-08-08,-0.005526331035642484,0.0,-0.0010027062703287237,0.0
2025-08-11,-5.584810850189914e-05,0.0,0.0010574676880170664,-0.0017888686817582045
2025-08-12,0.0007386669624396269,0.0041428636242040184,-0.006110304155221624,0.007298481716408345
2025-08-13,0.007925055442781659,0.0031303170487884113,-0.0001666666666666483,0.00033501865430074496
2025-08-14,-0.006379396342638177,-0.0001666666666666483,0.0,0.0
2025-08-15,-0.00398612751719285,0.0,0.0,0.0
2025-08-18,-0.0014168744517349952,0.0,0.0,0.0
2025-08-19,0.004653461968679551,0.0,-0.0018107039532127,0.00016163653518241894
2025-08-20,0.003863114383660493,-0.007952020584845898,-0.006223453978365656,0.0019581597359528136
2025-08-21,-0.0011339260464620082,-0.0004999999999999449,-0.0012800276510059883,-0.0011066523555167684
2025-08-22,0.01239719045724108,0.001998767063607687,0.0055080949142654045,-0.0036250776964319442
2025-08-25,-0.0024559498571897764,-0.0001666666666666483,0.0006339726457527117,-0.00048787453954468596
2025-08-26,-0.003176757880172243,0.0,0.0,0.0
2025-08-27,0.00285753914555964,0.0,-0.00199555447818911,-0.0009337781047671356
2025-08-28,-0.001482191839412783,0.0,-0.002770867080771122,0.0033873246480944363
2025-08-29,-0.006845470957792976,0.0,0.0027282504182288836,-0.006153817437301812
2025-09-02,0.012825251957799821,-0.0010473512813932162,0.001389661214333815,-0.004009726271078873
2025-09-03,-0.0037214664147136034,-0.0013904950147135553,-0.0005765732409044322,-0.0027013524390797627
2025-09-04,0.0060455660873333095,0.0,0.004686853458937934,-0.003769498478439659
2025-09-05,-0.0004828819397808548,0.0,-0.005264369436382643,5.782425691869264e-05
2025-09-08,-0.0008676281225026283,-0.0009875224642436065,-0.005255045050726714,-0.0009493458996658877
2025-09-09,-0.0011002042146817104,-0.0001666666666666483,-0.0007261704442390604,-0.0034321885207990732
2025-09-10,-0.0019893245219543276,-0.0010404325416837334,-0.0004682003306883953,-0.00243624796954911
2025-09-11,0.005842443531700159,0.0004947928672542901,-0.00516151172534185,0.00413242262376734
2025-09-12,-0.0010214106820805036,-0.0001666666666666483,0.0009622927392227698,-0.0026034195333766164
2025-09-15,0.0002632255457086785,-0.00036221322019480695,-0.0014343509648601094,-0.0009026591299470255
2025-09-16,-0.006377354973456484,-0.0004999999999999449,0.0025474319083831354,-0.0001666666666666483
2025-09-17,-0.005940694255484158,-0.005924221760681414,0.0018395782407674144,-0.005924221760681414
2025-09-18,-0.00044208003404377916,0.005619216891374457,-0.007928382253652111,0.005619216891374457
2025-09-19,0.0008571072152530057,-0.0004999999999999449,-0.0016075498774473784,-9.830506176167209e-05
2025-09-22,0.0011572231879364292,0.0,-0.00039769511955212167,0.0015854316816021896
2025-09-23,-0.000601974302666175,0.0,0.0012214658327545092,-0.003632448784812836
2025-09-24,0.0054001042827609425,0.0,0.0038356356007238634,-0.0001666666666666483
2025-09-25,0.006139019393368139,3.8715788657661676e-05,0.0,3.8715788657661676e-05
2025-09-26,-0.0009538611605016678,-0.0001666666666666483,0.0001235638089998048,-0.0001666666666666483
2025-09-29,0.002539148949878278,0.0,-0.00034371707083546976,0.0
2025-09-30,-0.004480401656059896,0.0,0.0,0.0
2025-10-01,0.002987511592221326,0.0,0.0,0.00035950976001042356
2025-10-02,-0.0023100736566055158,0.0,-0.0021837909317070636,0.0005876716820085726
2025-10-03,0.002978458656962557,-0.002202720517594625,-0.00424533302099428,0.003537387318935048
2025-10-06,-0.008702850168899823,0.00019718246586930555,0.0,0.0
2025-10-07,0.0007902960328802777,-0.0001666666666666483,0.0,0.0
2025-10-08,-0.004076716471595021,0.0017742386235934937,0.0,0.0
2025-10-09,-0.005413819074518322,-0.0003333333333332966,0.0,0.0
2025-10-10,-0.00582749688340245,0.015549287660836297,0.01070069509269822,0.015549287660836297
2025-10-13,-0.01029940760632786,-0.015747135632987908,-0.01183331330837678,-0.016245874930717608
2025-10-14,-0.015175361280752475,0.0,0.002533130885892021,-0.003491542793616964
2025-10-15,-0.008877164920333858,-0.0020114136347402223,0.005302292706078182,0.002299211116780109
2025-10-16,-0.005526006226152402,-0.0001666666666666483,0.002061512409277322,-0.003378761488474269
2025-10-17,-0.00231982522741514,0.0,0.0018482276196931657,-0.002460087168601577
2025-10-20,0.0032507846892861902,0.00040225093398560396,0.0,0.00040225093398560396
2025-10-21,-0.007134048221574485,-0.0003333333333332966,0.0,-0.0003333333333332966
2025-10-22,-0.004599411286050126,0.0,0.003923518565453588,0.0
2025-10-23,0.00789567865950902,0.0,0.0003604644008838864,0.0
2025-10-24,0.010355571020633114,-0.0009294868967564263,-0.0034051519679929587,-0.0009294868967564263
2025-10-27,0.006307364656044978,0.001430662454860565,0.0,-0.0004999999999999449
2025-10-28,0.003667286945965076,-0.0003333333333332966,0.0,0.0
2025-10-29,-0.007454761120980202,-0.0003845749267463727,0.0,0.0
2025-10-30,0.0009670408602133751,-0.0001666666666666483,0.0,0.0
2025-10-31,-0.020735565190350025,0.0,0.0,0.0
2025-11-03,-0.006956372718968873,0.0,0.0,0.0
2025-11-04,0.011170172844286563,0.0,-0.0039075285117039504,0.002382560796696964
2025-11-05,-0.0055730891672615135,0.0,-0.0017285267283517758,-0.0007045586722643771
2025-11-06,-0.0011855141327381524,0.003073160217892168,-0.00660601047285414,0.0035825830692353122
2025-11-07,0.00339064995908811,-0.0029908223278238832,0.0026202842613383126,-0.0044949314519785455
2025-11-10,0.015850391740614533,-0.0001666666666666483,0.007902413503161121,-0.004110842479919108
2025-11-11,-0.01195033542833257,0.0,-0.0012524597100420642,0.0
2025-11-12,-0.001002376705553698,0.0,0.0016443147989209095,0.0
2025-11-13,0.016357287044841184,0.0,0.005701994850728198,0.0
2025-11-14,-0.011766534394060169,0.0,0.0021238117315449667,-0.0020378262454536777
2025-11-17,-0.002268522468294343,0.0,-0.007249857600957532,0.0035416954990836746
2025-11-18,0.0005922973596295122,-0.0014808124615190987,-0.0014925752491369293,-0.000778846821799517
2025-11-19,-0.005010836521425421,-0.0003333333333332966,0.0032045297852434373,-0.0033111196759785244
2025-11-20,-0.018689886703152525,0.0,-0.017690801721044758,0.005159526429538319
2025-11-21,-0.016923334477938257,0.0,0.011993369348559213,-0.01743870610038145
2025-11-24,0.019531404723598156,0.0,0.016062510921246442,-0.008328745820302741
2025-11-25,0.005166884813445183,0.0,-0.0037301352610169536,0.004859033678477509
2025-11-26,0.008229645386885975,0.0,-0.0033832924410860388,6.905911033316947e-05
2025-11-28,0.003988881341560058,0.0,0.0,0.0007517419908049661
2025-12-01,-0.0038224881829339585,0.0,0.0,0.0
2025-12-02,-0.004091983354595263,0.00020094118319224918,0.0,0.0
2025-12-03,-0.0018664108991606199,-0.0001666666666666483,0.0,0.0008774801762814199
2025-12-04,0.0014217130152185398,0.0,0.0,0.002818123615537127
2025-12-05,-0.004680677038418346,-0.0028213071614360263,0.0,0.0
2025-12-08,-0.0014998613899244173,-0.0003333333333332966,0.0,0.0
2025-12-09,-0.0038712958454258928,0.0,0.0,0.0
2025-12-10,-0.0012713570088441761,-0.0017486202333980572,0.00044784492108673746,0.0
2025-12-11,-0.006690329394713701,0.0038543013506158186,0.00016286725603675833,6.086143960493118e-05
2025-12-12,-0.011261192808937004,0.0,0.005965105364479806,-0.004379499130446218
2025-12-15,0.0004876663729669328,0.0,-0.0004945530504704143,0.0004903835557732439
2025-12-16,-0.000793837896550853,0.0,-0.0022081218326897023,0.001259611117943038
2025-12-17,-0.007523243443850691,0.0020627235646581976,-0.0001666666666666483,-0.0003026867675305356
2025-12-18,-0.02040777531412541,-0.005060679512951305,-0.002972007073174243,-0.0034931072312373024
2025-12-19,0.0073525808691912165,0.0,7.13860939050015e-06,-0.0025719135222680434
2025-12-22,0.007551940019768555,0.0,0.0049518114113284994,0.0
2025-12-23,0.002295801966865074,0.0,0.0,0.0
2025-12-24,0.00158984824075592,0.0,0.0,0.00010868366118987893
2025-12-26,-0.001052895136145926,0.0,0.0,-0.000404604548025711
2025-12-29,0.0015805854064183666,0.0,0.0,0.0
2025-12-30,0.0016296240423105957,0.0,0.0,0.0
2025-12-31,0.005454665606198672,0.0,0.0,-0.0001802201179662566
2026-01-02,-0.004107633103770381,0.0,0.0012676531107966849,-0.0032087490896817172
2026-01-05,0.0024784620385600586,0.0,0.005442533855903875,0.0
2026-01-06,-9.891801744199569e-05,0.0,0.0,0.00012572705720126365
2026-01-07,-0.0018738131269686598,0.0,-0.0013016750376546593,0.0001709583409887916
2026-01-08,-9.818842111042336e-05,0.0007649491892562921,-0.003448390286207359,0.003507068312883055
2026-01-09,0.0009601861632013708,9.00868257891485e-05,-0.00039192198864146377,0.0005801760640442577
2026-01-12,-0.002054884719519312,-0.0003333333333332966,-0.00042857448343402993,-0.0002705809843911444
2026-01-13,-0.0024945237204876403,0.0,-0.00028312940643504536,-0.0018113294930101054
2026-01-14,0.0025399749632655233,0.0,0.006103517632402022,-0.006100146999065137
2026-01-15,0.003055796301713043,-0.0001502468228844478,0.0064727400842912175,-0.005977229531520134
2026-01-16,-0.0015308357280949814,-0.0001666666666666483,-0.0002165576667307878,0.0
2026-01-20,0.004383983344861786,0.005680209577273665,0.0,0.005680209577273665
2026-01-21,-0.02797304982967941,-0.004602862067762059,-0.0012082165143257884,-0.003965292779760432
2026-01-22,0.006952347723904406,-0.006623219967452854,-0.0019987607073788105,-0.0003833713740972744
2026-01-23,0.0014156674945915437,-0.0001666666666666483,0.0027725915587595296,0.0
2026-01-26,0.0024765587649331344,0.0,0.0003724269745901676,0.0
2026-01-27,0.0033545111118642446,0.00023560072774397867,-0.0005321770442556772,-0.00024248435061891005
2026-01-28,-0.0013375747112727154,-0.0012145088841690743,-0.0006101436516288139,0.00013337055032169864
2026-01-29,0.0009763049293605164,-0.0001666666666666483,-0.0021347630692546415,-0.003308618416702047
2026-01-30,0.006872906505051013,-0.0002678850124587795,-0.0020671544402832698,0.004695096666207821
2026-02-02,-0.005394750764000755,-0.0001666666666666483,-0.00034086095901253444,-0.0001666666666666483
2026-02-03,0.0006547961671761193,0.0,0.00014044799249313122,0.0004880564741360782
2026-02-04,-0.010814729091456754,0.0,0.0005560377524742588,0.0010397906556460779
2026-02-05,-0.006111212722964887,-0.0016073254215971389,-0.010219593079157097,0.006142983315968298
2026-02-06,-0.008927795583476894,-0.0003333333333332966,0.011662052307477522,-0.011195641778154797
2026-02-09,0.006508397376366881,0.0,-0.0008114148332396542,0.0015949582589125377
2026-02-10,0.0011975564883570655,0.0,0.0,-0.0001666666666666483
2026-02-11,-0.00027540201007936194,0.0,-0.004361584273377628,0.0
2026-02-12,0.00200842498669207,0.0,0.010607553972923123,0.0
2026-02-13,-0.012185295003639962,0.0,-0.006057408410529486,0.0
2026-02-17,-0.0019293748484053852,0.0,0.003582163054936416,0.0
2026-02-18,-0.003456595460077594,0.0,0.006580963309132271,0.0
2026-02-19,0.0038183997473937303,0.0,0.0,0.0
2026-02-20,0.001557537532279829,0.0,-0.0012025583906154491,0.0
2026-02-23,-0.007672762566057756,-0.0008141205540602714,0.01114304436125324,-0.0008141205540602714
2026-02-24,-0.007041395528508243,-0.0001666666666666483,-0.0007763584343069008,-0.0001666666666666483
2026-02-25,0.006752772087400549,0.0005158680232295598,0.0002194943401991889,0.0012889700147977745
2026-02-26,-0.011783825325121455,-0.0001666666666666483,-0.0040741079158229665,-0.0003333333333332966
2026-02-27,-0.011795892019363596,0.0,0.0029676850311468606,0.0
2026-03-02,0.00045369301557474095,0.0,0.006086628016485518,0.0
2026-03-03,-0.037794246723264924,-0.01797950860008668,-0.01876226326469832,-0.01797950860008668
2026-03-04,0.010646956206995517,-0.0004999999999999449,0.011939660924234596,-0.0004999999999999449
2026-03-05,-0.005692112615619527,0.0,-0.0029078716716923747,0.0
2026-03-06,-0.008489663475714115,0.0019674480663540717,0.0,0.0019674480663540717
2026-03-09,0.003562662227260649,-0.018464004428405345,0.011076821936312431,-0.007425112310507576
2026-03-10,-0.001522157151546688,-0.0003333333333332966,0.0019118569174996214,-0.004471607315496007
2026-03-11,0.002303139978752755,0.0,-0.001766405422194639,-0.0005433727776545938
2026-03-12,0.006437434000303055,0.0,0.0,0.0
2026-03-13,-0.0048236501799723275,0.0,-0.0006893225622145449,-0.00013143594228059996
2026-03-16,-0.017773161339141752,0.0,0.0033119699850041595,-0.0039494867185013716
2026-03-17,0.005407047208901838,0.0,0.0,0.0
2026-03-18,-0.002063740023447558,0.0,0.0,0.0
2026-03-19,-0.00034506794082656,-0.004004274811609254,-0.001958702048305061,-0.00914540932863972
2026-03-20,-0.008727199467380764,0.004755718770412809,-0.015796732278159364,0.003051124379964909
2026-03-23,-0.037824525039100165,-0.0026141622421417265,-0.0033542333207331465,-0.0016231929879627627
2026-03-24,-0.011860063352152284,2.6979646270186564e-05,0.00014150038136540033,0.0005524131166771973
2026-03-25,0.0016515147073916658,0.0,0.0036729478489307965,-0.0007866448024077544
2026-03-26,0.01364691668704543,0.0,0.003250261096110041,0.002034017457861692
2026-03-27,0.01820969982678422,0.004662689163553724,0.0034767695808519683,0.006377902379959277
2026-03-30,0.005945125670806961,-0.0003333333333332966,0.0,0.00014865265864005828
2026-03-31,-0.006519903971745067,0.0,0.0015006543535693861,-0.006327366018195502
2026-04-01,0.011334069362303412,0.0,0.0018854453279202321,0.0
2026-04-02,0.0071726376197362995,0.0,0.0,0.0
2026-04-06,0.0048114022962568725,0.0,0.0,0.0
2026-04-07,-0.010130958903954657,0.0,-0.0017800478604313996,0.0
2026-04-08,-0.011559517041533574,0.0005578492037963123,-0.008438308002490347,0.0005578492037963123
2026-04-09,-0.0029805659522028627,-0.0004999999999999449,0.0,-0.0004999999999999449
2026-04-10,-0.005357558729322531,0.0,0.0,0.0
2026-04-13,0.005332328879369408,0.0,0.0,0.0
2026-04-14,0.01471098105387636,0.00439143549616805,0.0,0.0
2026-04-15,0.007494125572963917,-0.0004999999999999449,0.0,0.0
2026-04-16,0.0012173714979826222,0.0,0.0,0.0
2026-04-17,0.00811126574939558,0.0007038162502437384,0.0,0.0
2026-04-20,-0.0031670941690512544,-0.0004999999999999449,0.0,0.0
2026-04-21,-0.000871927115683846,-0.006273652701402788,0.0,0.0
2026-04-22,-0.005363722778489399,0.0008507293713244657,0.0,0.0
2026-04-23,-0.005635335313520118,-0.0001666666666666483,0.0,0.0
2026-04-24,-0.004752684700416454,0.0027504391704153974,0.0,0.00015049850122239583
2026-04-27,-0.0012982990536627437,-0.0001666666666666483,0.0,-0.0006242143038889258
2026-04-28,-0.00764569414805083,0.0,-0.0003695573173012612,0.0
2026-04-29,0.0012562459963791905,0.0,0.00021416109962957286,-0.0011509576909142227
2026-04-30,0.004673692576385502,0.0,0.0025383677739312382,-0.0027171044768289354
2026-05-01,0.006233304701843911,-0.002333632070981584,-0.0026224903697159574,0.004841843675696289
2026-05-04,-0.0016195974150112757,-0.0003333333333332966,-0.0012376447115330924,-0.0001666666666666483
2026-05-05,-0.011646928714919791,0.00036602437012800415,-0.005232496167704714,0.00034127934245464786
2026-05-06,0.01652160649053669,0.004509415523778371,-0.004803279756386836,0.0013770497748584187
2026-05-07,-0.0041498426394182,-0.0003333333333332966,0.0,-0.0001666666666666483
2026-05-08,-0.005286118820636232,0.0026571972660478504,0.0,0.0
2026-05-11,0.0017740016736755848,-0.0003333333333332966,0.0,0.0
2026-05-12,0.012275066920273803,-0.002217047330290045,0.0012775836625269488,-0.002217047330290045
2026-05-13,0.005388054911543261,-0.0001666666666666483,0.00010998034381271005,-0.00048386292372781803
2026-05-14,0.007402338970669886,0.0007815155656916151,-0.0005591821567347832,0.0024426422437531237
2026-05-15,-0.004965579814599219,-0.0001666666666666483,-0.0002012172651413291,-0.00017939980421011192
2026-05-18,0.003319026763595856,0.0,0.0001906024710720544,0.0019341777867991627
2026-05-19,-0.012591641762267236,-0.004680731656806492,0.0020272316730809425,-0.00261187024768339
2026-05-20,-0.011212705504593856,-0.0003333333333332966,0.007204735664756212,-0.0001666666666666483
2026-05-21,-0.010073996862080437,0.0,0.004051567350689789,0.0
2026-05-22,0.005737734359791746,0.0,9.026013343094164e-05,-0.0017025843135288765
2026-05-26,-0.003845251666902527,0.0003996951207603239,-0.012516728626957407,0.0056227457067077324
2026-05-27,-0.003616211483400633,-0.0004999999999999449,-1.2653337216894656e-06,-0.00033276421425754155
2026-05-28,-0.0013368104196144204,0.0,-0.001899723820730892,0.0018501573579772224
2026-05-29,-0.003913147578770038,0.0,0.0,-0.0001666666666666483
2026-06-01,-0.0024994246944817222,-0.002448872202969077,-0.001293338236156738,-0.002448872202969077
2026-06-02,0.0029883199486187006,-0.0001666666666666483,0.0024271799090576085,-0.0001666666666666483
2026-06-03,-0.003221522289276857,0.0,0.0,0.0
2026-06-04,-0.00659042892253936,0.0,-0.0006047941646798449,-0.0007703992072604082
2026-06-05,0.002065318536692562,0.0,0.00042840480921535473,-0.0015621324985644058
2026-06-08,-0.017531280745013422,0.0,-0.0001666666666666483,-0.004485568317261213
2026-06-09,-0.0014750648112132891,-0.006669036008147389,0.004842977489115219,-0.013669024422493514
2026-06-10,-0.010094573720720867,-0.00471048062108359,-0.017847879021664292,0.004560685667180708
