Datetime,SPY,QQQ,IWM,EFA,EEM,TLT,IEF,LQD,HYG,GLD,SLV,DBC,USO,VNQ,UUP
2026-04-10 12:30:00-04:00,678.6701049804688,609.8599853515625,260.7200012207031,101.8949966430664,60.43000030517578,86.40499877929688,95.28500366210938,109.29499816894531,80.02999877929688,437.44000244140625,68.98999786376953,28.725000381469727,126.46990203857422,92.76000213623047,27.46500015258789
2026-04-10 13:30:00-04:00,679.4000244140625,610.64501953125,261.3450012207031,102.0999984741211,60.55500030517578,86.50260162353516,95.31500244140625,109.31500244140625,80.01000213623047,437.6600036621094,69.125,28.56999969482422,124.94999694824219,92.73999786376953,27.450000762939453
2026-04-10 14:30:00-04:00,679.6400756835938,611.3200073242188,261.5299987792969,102.18900299072266,60.4900016784668,86.50499725341797,95.31999969482422,109.23999786376953,79.99500274658203,437.54998779296875,69.19999694824219,28.489999771118164,124.40499877929688,92.63999938964844,27.44499969482422
2026-04-10 15:30:00-04:00,679.3400268554688,611.02001953125,261.29998779296875,102.16000366210938,60.55500030517578,86.51000213623047,95.28500366210938,109.19999694824219,79.95999908447266,437.1700134277344,69.0999984741211,28.5,124.83000183105469,92.9800033569336,27.43000030517578
2026-04-13 09:30:00-04:00,679.5687866210938,611.3380126953125,262.4100036621094,101.81999969482422,60.29999923706055,86.41000366210938,95.2750015258789,109.30500030517578,80.06999969482422,433.1000061035156,67.02999877929688,29.104999542236328,131.6999969482422,92.7249984741211,27.489999771118164
2026-04-13 10:30:00-04:00,679.510009765625,611.7999267578125,261.75,101.73500061035156,60.314998626708984,86.37000274658203,95.2300033569336,109.25,80.0250015258789,432.0350036621094,66.88999938964844,29.25,132.6199951171875,92.45999908447266,27.500099182128906
2026-04-13 11:30:00-04:00,681.3900146484375,613.489990234375,263.1700134277344,102.07499694824219,60.58000183105469,86.55000305175781,95.30000305175781,109.37999725341797,80.11000061035156,434.5400085449219,67.9802017211914,29.25,132.0050048828125,92.69000244140625,27.489999771118164
2026-04-13 12:30:00-04:00,682.47998046875,614.5999755859375,263.9200134277344,102.4800033569336,60.915000915527344,86.59500122070312,95.38970184326172,109.44499969482422,80.125,435.6099853515625,68.29000091552734,29.1299991607666,129.72000122070312,92.80000305175781,27.43000030517578
2026-04-13 13:30:00-04:00,682.375,613.8900146484375,263.9700012207031,102.48999786376953,60.8849983215332,86.63500213623047,95.41000366210938,109.46499633789062,80.13500213623047,434.1700134277344,67.95999908447266,29.040000915527344,129.64500427246094,92.92009735107422,27.430099487304688
2026-04-13 14:30:00-04:00,683.8049926757812,615.344970703125,264.7842102050781,102.78500366210938,61.095001220703125,86.70500183105469,95.44999694824219,109.5250015258789,80.18499755859375,435.5799865722656,68.38009643554688,28.940000534057617,128.11500549316406,92.95500183105469,27.389999389648438
2026-04-13 15:30:00-04:00,686.010009765625,617.3200073242188,265.04998779296875,102.80999755859375,61.06999969482422,86.74500274658203,95.4800033569336,109.62000274658203,80.23999786376953,435.3399963378906,68.30000305175781,28.959999084472656,128.47000122070312,93.3499984741211,27.3799991607666
2026-04-14 09:30:00-04:00,690.97998046875,623.7100219726562,268.1549987792969,103.58999633789062,61.95500183105469,86.9000015258789,95.57499694824219,109.92500305175781,80.44499969482422,441.7799987792969,71.57499694824219,28.84000015258789,124.44999694824219,93.76000213623047,27.2810001373291
